uid,iid,his_len,hist_id,rating,label,hist_rating,hist_label,timestamp
3735,13735,10,"[12925, 13342, 13378, 13562, 13614, 12340, 13971, 14006, 13692, 13661]",5.0,1,"[3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0]","[0, 1, 0, 1, 1, 0, 0, 1, 0, 1]",1446595200
8212,9004,10,"[3134, 3883, 4219, 4645, 4849, 5131, 6196, 7339, 8451, 10428]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1440460800
8491,18379,10,"[9875, 11070, 11448, 11456, 11631, 13131, 15467, 14339, 14814, 18172]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1482624000
8900,362,10,"[118, 1276, 1673, 716, 1088, 1864, 4933, 4933, 5254, 10340]",5.0,1,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1479081600
12071,4567,10,"[8161, 7239, 8960, 13477, 13600, 14818, 7282, 1134, 13225, 14010]",5.0,1,"[4.0, 5.0, 5.0, 3.0, 3.0, 1.0, 5.0, 1.0, 5.0, 5.0]","[0, 1, 1, 0, 0, 0, 1, 0, 1, 1]",1493856000
303,15919,10,"[15571, 19471, 4101, 11021, 10313, 12116, 8234, 17791, 19435, 1130]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",1494633600
16666,16348,10,"[454, 2010, 10218, 14713, 15428, 16349, 17523, 7240, 9006, 9032]",5.0,1,"[5.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1482105600
5027,2192,10,"[10004, 10004, 659, 2866, 6567, 280, 38, 10024, 700, 11171]",5.0,1,"[3.0, 3.0, 3.0, 5.0, 3.0, 4.0, 5.0, 1.0, 5.0, 5.0]","[0, 0, 0, 1, 0, 0, 1, 0, 1, 1]",1471132800
17265,17251,10,"[17861, 18551, 18817, 19502, 2280, 2458, 4185, 9010, 13507, 16186]",5.0,1,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0]","[1, 0, 1, 1, 1, 1, 1, 0, 1, 1]",1482364800
5740,14438,10,"[9820, 1832, 3248, 4809, 7636, 2690, 2690, 545, 6238, 1441]",5.0,1,"[5.0, 2.0, 2.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0]","[1, 0, 0, 1, 1, 0, 0, 1, 1, 1]",1456272000
15422,1240,10,"[11394, 6573, 6749, 11394, 8086, 11092, 18215, 15008, 15801, 10034]",5.0,1,"[3.0, 3.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0]","[0, 0, 1, 0, 1, 1, 1, 1, 0, 1]",1479081600
10784,19105,10,"[19036, 17891, 19067, 18609, 19111, 18485, 19025, 19081, 15704, 4274]",4.0,0,"[3.0, 4.0, 4.0, 5.0, 3.0, 3.0, 4.0, 5.0, 4.0, 4.0]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",1477958400
7160,15564,10,"[9181, 9182, 9536, 9828, 8233, 3859, 3397, 14288, 15154, 15376]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1454803200
671,17421,10,"[16551, 16895, 16896, 16980, 16981, 17131, 17332, 17333, 17334, 17404]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1478736000
387,18400,10,"[12069, 11873, 11906, 11884, 13145, 13182, 13768, 15679, 17158, 2253]",5.0,1,"[5.0, 4.0, 4.0, 5.0, 4.0, 3.0, 5.0, 5.0, 1.0, 5.0]","[1, 0, 0, 1, 0, 0, 1, 1, 0, 1]",1469577600
17344,17603,10,"[1131, 19181, 506, 11281, 11842, 4535, 18549, 980, 3414, 9116]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1488844800
143,18107,10,"[18353, 1126, 20017, 17913, 16890, 14867, 19125, 17684, 20316, 20226]",5.0,1,"[3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1485734400
1326,18628,10,"[17617, 17692, 17852, 17925, 18149, 18234, 8573, 18424, 18505, 18690]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0]","[1, 1, 1, 1, 1, 1, 0, 1, 0, 0]",1471478400
497,12462,10,"[13456, 13880, 12845, 13632, 13452, 14121, 14121, 13580, 14072, 10618]",5.0,1,"[5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 1]",1451433600
7696,16279,10,"[6664, 9323, 2148, 10204, 451, 1030, 2375, 4047, 3014, 855]",5.0,1,"[5.0, 4.0, 3.0, 2.0, 5.0, 3.0, 5.0, 5.0, 2.0, 1.0]","[1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",1495584000
9768,11853,10,"[7659, 7872, 8449, 459, 1215, 1943, 10637, 1739, 12987, 1258]",4.0,0,"[5.0, 5.0, 5.0, 3.0, 3.0, 4.0, 5.0, 4.0, 4.0, 5.0]","[1, 1, 1, 0, 0, 0, 1, 0, 0, 1]",1446163200
16654,7442,10,"[6403, 9461, 9462, 12050, 15466, 17463, 17923, 18097, 18701, 4403]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1495411200
3361,15794,10,"[13781, 13739, 13740, 13741, 14035, 14508, 14919, 15191, 15234, 15783]",4.0,0,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1452729600
13170,2091,10,"[8551, 10921, 14416, 6532, 15857, 1883, 8849, 11085, 11298, 15297]",5.0,1,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 1]",1466035200
14945,18254,10,"[9768, 10183, 13024, 14126, 15235, 3658, 10510, 12647, 13921, 15682]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1484697600
10252,1465,10,"[1777, 10867, 398, 828, 1464, 1626, 3230, 3321, 4327, 4714]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1445126400
8332,5596,10,"[12308, 12633, 12842, 14242, 8821, 11546, 15491, 16807, 17578, 3545]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1473033600
4496,17556,10,"[10532, 7605, 700, 1180, 1327, 5491, 8418, 15690, 6487, 14693]",5.0,1,"[4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0]","[0, 1, 1, 1, 1, 0, 1, 0, 1, 1]",1483920000
13876,448,10,"[5063, 5197, 5309, 6877, 12932, 13183, 1594, 3678, 1862, 13590]",5.0,1,"[5.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",1465862400
15355,19791,10,"[12209, 12377, 12726, 12903, 13065, 13312, 13944, 14412, 18264, 16185]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1489449600
12565,12481,10,"[1357, 3779, 8892, 11137, 11853, 12106, 12123, 12271, 12314, 12315]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1448928000
6885,8920,10,"[2295, 11702, 15804, 15804, 15835, 356, 16131, 16132, 13899, 15325]",4.0,0,"[4.0, 1.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 3.0, 4.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1453939200
3953,10684,10,"[12429, 14063, 227, 358, 2923, 5538, 6313, 8617, 8694, 14985]",5.0,1,"[4.0, 3.0, 3.0, 4.0, 3.0, 4.0, 2.0, 5.0, 5.0, 5.0]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",1464825600
15684,13488,10,"[750, 1134, 6567, 1288, 11527, 574, 5730, 8034, 11834, 12375]",3.0,0,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1492992000
5065,1727,10,"[789, 838, 859, 1172, 1916, 3920, 5354, 5441, 7028, 7584]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1444348800
3315,16518,10,"[7268, 11343, 12757, 13154, 13155, 13894, 13896, 704, 953, 953]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",1455408000
18593,16729,10,"[6267, 6632, 6795, 7838, 8305, 8762, 9128, 10735, 14845, 16560]",5.0,1,"[5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0]","[1, 0, 0, 1, 1, 0, 0, 1, 0, 0]",1490140800
3271,989,10,"[964, 498, 831, 832, 9604, 14470, 14470, 15058, 15058, 15515]",4.0,0,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 4.0]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 0]",1460851200
8461,14807,10,"[1291, 1351, 2585, 7926, 8650, 9535, 12726, 13065, 13312, 14806]",5.0,1,"[5.0, 3.0, 4.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 0, 0, 0, 1, 1, 1, 1, 1]",1448236800
369,12033,10,"[8108, 6930, 10864, 9130, 11547, 11478, 11653, 12044, 12067, 12191]",4.0,0,"[2.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1438560000
12788,16210,10,"[5474, 5486, 6903, 10516, 11128, 14804, 18363, 5400, 13075, 19151]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1494806400
11966,20174,10,"[18249, 18456, 18531, 18659, 16998, 20036, 20037, 20038, 17007, 2359]",4.0,0,"[4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",1482883200
5375,6292,10,"[3486, 6953, 1140, 1140, 2076, 3492, 3559, 3901, 5157, 5816]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1485302400
17895,4959,10,"[535, 801, 1100, 1331, 1338, 1938, 2604, 3531, 4048, 4189]",5.0,1,"[2.0, 5.0, 4.0, 5.0, 3.0, 5.0, 4.0, 1.0, 5.0, 5.0]","[0, 1, 0, 1, 0, 1, 0, 0, 1, 1]",1485388800
4724,12311,10,"[6943, 9307, 10154, 10117, 10933, 11202, 11163, 12086, 12112, 12321]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 3.0]","[1, 1, 1, 1, 0, 0, 1, 1, 1, 0]",1438992000
12141,4535,10,"[5818, 2181, 2942, 14267, 16888, 17603, 447, 1401, 5809, 7181]",5.0,1,"[5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 2.0]","[1, 0, 0, 0, 0, 1, 1, 1, 1, 0]",1493424000
13397,18620,10,"[13811, 12205, 16432, 10169, 904, 4295, 8010, 15697, 12710, 15264]",2.0,0,"[3.0, 4.0, 5.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0]","[0, 0, 1, 1, 1, 0, 1, 1, 1, 1]",1481500800
6619,20071,10,"[682, 1610, 1830, 2058, 2695, 3876, 7877, 7964, 8991, 9064]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1482192000
8753,20469,10,"[10906, 12896, 13145, 51, 13571, 18940, 18781, 19681, 19683, 19794]",3.0,0,"[4.0, 3.0, 4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 2.0, 4.0]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",1492905600
704,12585,10,"[1879, 1828, 2943, 5189, 8832, 8866, 8812, 8063, 10072, 11682]",2.0,0,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1439942400
149,3015,10,"[270, 271, 1020, 1021, 229, 227, 1083, 2020, 10948, 12227]",5.0,1,"[5.0, 4.0, 4.0, 5.0, 3.0, 5.0, 5.0, 5.0, 2.0, 3.0]","[1, 0, 0, 1, 0, 1, 1, 1, 0, 0]",1448841600
327,14054,10,"[12917, 11828, 6476, 13213, 13464, 13851, 13788, 12340, 14147, 14228]",5.0,1,"[3.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0]","[0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1450051200
392,2204,10,"[619, 3418, 11332, 2312, 5384, 12431, 6758, 13009, 976, 1060]",4.0,0,"[4.0, 3.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0]","[0, 0, 1, 0, 1, 0, 1, 1, 1, 0]",1451779200
9569,3638,10,"[2115, 2141, 2443, 2535, 2535, 2722, 2754, 2817, 2897, 3035]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1435536000
9106,732,10,"[679, 2508, 2919, 3476, 3644, 4722, 5925, 9919, 1621, 11566]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1437436800
5092,19553,10,"[2745, 8608, 14076, 16356, 17640, 16110, 19113, 329, 15271, 19553]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 2.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1478217600
345,19210,10,"[6467, 6468, 18839, 3738, 18834, 19098, 18897, 19196, 19260, 18395]",4.0,0,"[4.0, 4.0, 3.0, 3.0, 4.0, 5.0, 4.0, 5.0, 2.0, 5.0]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",1475539200
1298,3059,10,"[6402, 1692, 2270, 3060, 3061, 8757, 9126, 542, 8178, 528]",5.0,1,"[3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[0, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1430784000
3704,19829,10,"[11573, 12107, 12325, 12443, 12514, 9287, 9287, 5339, 6610, 15831]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 1.0, 3.0]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",1495065600
929,345,10,"[1491, 424, 1066, 1129, 1574, 1575, 1576, 1577, 1578, 1579]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1419724800
14398,8338,10,"[5835, 6008, 14271, 2862, 5168, 6285, 8531, 13890, 16521, 3371]",1.0,0,"[5.0, 4.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 1]",1480896000
7091,11991,10,"[25, 25, 25, 25, 2551, 2552, 4599, 7028, 7832, 9483]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 3.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1]",1436832000
1196,1965,10,"[953, 953, 1336, 1958, 1959, 1960, 1961, 1962, 1963, 1964]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1416009600
7135,10504,10,"[11924, 13024, 15183, 2057, 2057, 14104, 18020, 18114, 19488, 3638]",4.0,0,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1487980800
11190,15827,10,"[7141, 7142, 7143, 9362, 9696, 10635, 11387, 11516, 16111, 10642]",4.0,0,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1461974400
2861,10397,10,"[8207, 4429, 5424, 3739, 9071, 1390, 10287, 11610, 1391, 10097]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1477958400
2034,12689,10,"[10765, 11440, 47, 1499, 2262, 11816, 11940, 12440, 1050, 2646]",3.0,0,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1439596800
16697,16352,10,"[1731, 2677, 3668, 3897, 3981, 6452, 8915, 11736, 13509, 14299]",5.0,1,"[2.0, 5.0, 4.0, 5.0, 5.0, 2.0, 4.0, 4.0, 5.0, 5.0]","[0, 1, 0, 1, 1, 0, 0, 0, 1, 1]",1472256000
12207,6983,10,"[3511, 3550, 3743, 4273, 4810, 4811, 4812, 5477, 6238, 6247]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1447372800
11611,13009,10,"[11744, 11745, 6514, 296, 976, 11538, 3793, 4250, 4250, 6758]",4.0,0,"[5.0, 5.0, 4.0, 5.0, 2.0, 5.0, 3.0, 4.0, 4.0, 4.0]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0]",1468627200
11516,1247,10,"[7507, 6905, 10654, 10102, 2321, 574, 15012, 14993, 752, 752]",5.0,1,"[3.0, 5.0, 4.0, 2.0, 3.0, 5.0, 5.0, 5.0, 3.0, 3.0]","[0, 1, 0, 0, 0, 1, 1, 1, 0, 0]",1463443200
14900,10681,10,"[5499, 5718, 6143, 6881, 7029, 7488, 8205, 9075, 9219, 9923]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1457740800
5808,19699,10,"[10992, 8273, 916, 8011, 15094, 15428, 15451, 16642, 6269, 11333]",1.0,0,"[3.0, 3.0, 4.0, 2.0, 5.0, 5.0, 3.0, 3.0, 3.0, 2.0]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1487289600
1337,17218,10,"[13177, 13413, 14660, 14932, 15136, 15954, 16085, 16655, 16849, 17208]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",1473120000
12274,16832,10,"[12726, 13312, 13477, 14003, 14686, 15560, 1135, 489, 489, 7705]",5.0,1,"[5.0, 5.0, 2.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 0, 1, 1, 0, 1, 1, 1, 1]",1481587200
6366,12364,10,"[6105, 6105, 8789, 3464, 9369, 10972, 911, 216, 2013, 11450]",5.0,1,"[5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1455494400
3146,1442,10,"[7170, 8202, 12626, 13155, 15073, 19045, 19610, 1766, 12222, 17451]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 3.0, 4.0, 4.0, 5.0]","[1, 1, 1, 1, 1, 0, 0, 0, 0, 1]",1483747200
3331,15257,10,"[3821, 5391, 1572, 4713, 4820, 5299, 5921, 6074, 4443, 12514]",4.0,0,"[5.0, 4.0, 5.0, 5.0, 5.0, 1.0, 2.0, 5.0, 2.0, 5.0]","[1, 0, 1, 1, 1, 0, 0, 1, 0, 1]",1451001600
274,11211,10,"[9847, 11776, 3351, 8058, 9360, 9597, 13230, 3524, 4606, 6707]",5.0,1,"[5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0]","[1, 0, 1, 0, 1, 0, 1, 1, 1, 0]",1483142400
17205,19339,10,"[11364, 12478, 7480, 3235, 10285, 12660, 9529, 1729, 7384, 9861]",5.0,1,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",1492214400
8657,8310,10,"[2339, 2917, 2917, 3760, 5493, 5585, 11370, 3295, 3295, 3950]",4.0,0,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1439164800
7183,3360,10,"[17523, 320, 2073, 6139, 7244, 14516, 2252, 657, 683, 1134]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1483833600
2468,19502,10,"[4044, 4214, 17635, 17729, 18134, 18811, 19185, 19808, 14951, 15807]",3.0,0,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1483574400
5483,17670,10,"[15619, 15616, 16543, 14947, 5534, 16602, 16806, 16948, 17019, 17558]",5.0,1,"[3.0, 5.0, 5.0, 5.0, 4.0, 2.0, 4.0, 4.0, 5.0, 4.0]","[0, 1, 1, 1, 0, 0, 0, 0, 1, 0]",1463702400
13835,2312,10,"[235, 2728, 3077, 3285, 4411, 10340, 15508, 11642, 12077, 17697]",5.0,1,"[4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[0, 1, 1, 0, 0, 1, 1, 1, 1, 0]",1483574400
414,1219,10,"[659, 655, 621, 9387, 648, 648, 10985, 5122, 11531, 12121]",5.0,1,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[1, 1, 1, 0, 1, 1, 0, 1, 1, 1]",1444608000
7916,20090,10,"[6702, 2677, 9730, 5932, 10977, 1036, 6432, 7622, 1534, 19436]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1484179200
5844,148,10,"[4107, 4689, 5194, 6834, 8379, 8380, 8381, 218, 3921, 8448]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1454371200
17167,20065,10,"[19517, 19177, 19596, 19623, 19792, 19690, 19674, 17693, 19827, 19957]",2.0,0,"[5.0, 5.0, 4.0, 5.0, 2.0, 5.0, 5.0, 3.0, 4.0, 5.0]","[1, 1, 0, 1, 0, 1, 1, 0, 0, 1]",1486425600
9807,19109,10,"[11860, 6186, 12963, 3288, 11747, 11802, 7335, 6064, 18562, 18563]",5.0,1,"[4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",1490400000
793,12781,10,"[9371, 9337, 10275, 10933, 11623, 11946, 11959, 11108, 12211, 12048]",5.0,1,"[5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0]","[1, 1, 1, 0, 0, 1, 0, 0, 1, 1]",1440028800
1270,16180,10,"[569, 1864, 2654, 2758, 2496, 3577, 4108, 8010, 1375, 1385]",4.0,0,"[5.0, 4.0, 3.0, 3.0, 3.0, 4.0, 5.0, 3.0, 5.0, 4.0]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",1462406400
1869,2569,10,"[2427, 58, 62, 953, 953, 2597, 4311, 7, 575, 1733]",3.0,0,"[3.0, 5.0, 1.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0]","[0, 1, 0, 1, 1, 0, 1, 1, 1, 1]",1427155200
3089,13285,10,"[4915, 10501, 10502, 11486, 11662, 11727, 11884, 12170, 13170, 11889]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1441929600
16926,12339,10,"[13948, 16631, 760, 761, 1060, 2866, 7940, 8037, 8890, 8891]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1481500800
1174,5701,10,"[1933, 1934, 9490, 2801, 9853, 3202, 11302, 1262, 13271, 1998]",3.0,0,"[5.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 3.0, 5.0, 5.0]","[1, 0, 0, 1, 0, 1, 1, 0, 1, 1]",1451347200
9333,11058,10,"[380, 707, 946, 1782, 6529, 8044, 8247, 8247, 8377, 8680]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 3.0, 2.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",1434412800
